#TYPE System.Management.Automation.PSCustomObject
"firstname","middleInitial","lastname","username","email","streetaddress","city","zipcode","state","country","department","password","telephone","jobtitle","company","ou"
"halstead","a","mccay","hmccay","hmccay@chs.com","60 Greengrow Blvd.","Atlanta","30030","NC","USA","IT","Sully_Dully723","1111111833","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"halsted","a","mccelland","hmccelland","hmccelland@chs.com","124 Drainbow Rd.","Atlanta","30034","GA","USA","Marketing","Sully_Dully724","1111111834","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halsten","a","mcchain","hmcchain","hmcchain@chs.com","60 Greengrow Blvd.","Dunwoody","30030","GA","USA","Sales","Sully_Dully725","1111111835","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"halston","a","mcchargue","hmcchargue","hmcchargue@chs.com","124 Drainbow Rd.","Atlanta","30034","GA","USA","IT","Sully_Dully726","1111111836","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"halsy","a","mcchesney","hmcchesney","hmcchesney@chs.com","123 Rainbow Dr.","Dunwoody","30030","GA","USA","Marketing","Sully_Dully727","1111111837","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halszka","a","mcchristian","hmcchristian","hmcchristian@chs.com","124 Drainbow Rd.","Atlanta","30035","NC","USA","Marketing","Sully_Dully728","1111111838","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halter","a","mcchristion","hmcchristion","hmcchristion@chs.com","124 Drainbow Rd.","Dunwoody","30035","GA","USA","Marketing","Sully_Dully729","1111111839","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halton","a","mcchriston","hmcchriston","hmcchriston@chs.com","124 Drainbow Rd.","Atlanta","30030","NC","USA","Marketing","Sully_Dully730","1111111840","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"haluk","a","mccier","hmccier","hmccier@chs.com","60 Greengrow Blvd.","Decatur","30034","NC","USA","IT","Sully_Dully731","1111111841","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"halvaard","a","mcciskill","hmcciskill","hmcciskill@chs.com","124 Drainbow Rd.","Dunwoody","30030","AL","USA","Marketing","Sully_Dully732","1111111842","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halvar","a","mcclafferty","hmcclafferty","hmcclafferty@chs.com","60 Greengrow Blvd.","Decatur","30035","GA","USA","IT","Sully_Dully733","1111111843","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"halvard","a","mcclaflin","hmcclaflin","hmcclaflin@chs.com","60 Greengrow Blvd.","Atlanta","30030","GA","USA","Marketing","Sully_Dully734","1111111844","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halverson","a","mcclaim","hmcclaim","hmcclaim@chs.com","60 Greengrow Blvd.","Dunwoody","30030","NC","USA","Marketing","Sully_Dully735","1111111845","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halvor","a","mcclain","hmcclain","hmcclain@chs.com","60 Greengrow Blvd.","Decatur","30030","AL","USA","IT","Sully_Dully736","1111111846","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"haly","a","mcclaine","hmcclaine","hmcclaine@chs.com","60 Greengrow Blvd.","Decatur","30034","GA","USA","Marketing","Sully_Dully737","1111111847","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halyard","a","mcclair","hmcclair","hmcclair@chs.com","123 Rainbow Dr.","Decatur","30030","NC","USA","IT","Sully_Dully738","1111111848","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"halye","a","mcclallen","hmcclallen","hmcclallen@chs.com","123 Rainbow Dr.","Decatur","30035","AL","USA","Sales","Sully_Dully739","1111111849","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"halyn","a","mcclam","hmcclam","hmcclam@chs.com","60 Greengrow Blvd.","Atlanta","30035","AL","USA","Marketing","Sully_Dully740","1111111850","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"halyna","a","mcclamb","hmcclamb","hmcclamb@chs.com","60 Greengrow Blvd.","Decatur","30030","NC","USA","Sales","Sully_Dully741","1111111851","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"halynn","a","mcclamma","hmcclamma","hmcclamma@chs.com","124 Drainbow Rd.","Atlanta","30034","GA","USA","IT","Sully_Dully742","1111111852","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hama","a","mcclammy","hmcclammy","hmcclammy@chs.com","123 Rainbow Dr.","Atlanta","30034","NC","USA","Sales","Sully_Dully743","1111111853","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamaad","a","mcclamroch","hmcclamroch","hmcclamroch@chs.com","60 Greengrow Blvd.","Atlanta","30034","AL","USA","Marketing","Sully_Dully744","1111111854","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamachi","a","mcclamrock","hmcclamrock","hmcclamrock@chs.com","123 Rainbow Dr.","Atlanta","30030","NC","USA","IT","Sully_Dully745","1111111855","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamack","a","mcclamy","hmcclamy","hmcclamy@chs.com","124 Drainbow Rd.","Atlanta","30035","GA","USA","Sales","Sully_Dully746","1111111856","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamad","a","mcclanahan","hmcclanahan","hmcclanahan@chs.com","60 Greengrow Blvd.","Atlanta","30034","NC","USA","IT","Sully_Dully747","1111111857","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamadi","a","mcclanan","hmcclanan","hmcclanan@chs.com","60 Greengrow Blvd.","Dunwoody","30035","NC","USA","Sales","Sully_Dully748","1111111858","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamaker","a","mcclane","hmcclane","hmcclane@chs.com","124 Drainbow Rd.","Dunwoody","30030","AL","USA","IT","Sully_Dully749","1111111859","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamal","a","mcclaney","hmcclaney","hmcclaney@chs.com","60 Greengrow Blvd.","Dunwoody","30035","NC","USA","IT","Sully_Dully750","1111111860","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"haman","a","mcclaran","hmcclaran","hmcclaran@chs.com","60 Greengrow Blvd.","Decatur","30035","NC","USA","Marketing","Sully_Dully751","1111111861","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamann","a","mcclard","hmcclard","hmcclard@chs.com","124 Drainbow Rd.","Atlanta","30035","AL","USA","IT","Sully_Dully752","1111111862","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamas","a","mcclaren","hmcclaren","hmcclaren@chs.com","124 Drainbow Rd.","Dunwoody","30035","AL","USA","Marketing","Sully_Dully753","1111111863","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamayak","a","mcclarey","hmcclarey","hmcclarey@chs.com","123 Rainbow Dr.","Dunwoody","30034","AL","USA","Marketing","Sully_Dully754","1111111864","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamayal","a","mcclarin","hmcclarin","hmcclarin@chs.com","60 Greengrow Blvd.","Dunwoody","30034","AL","USA","IT","Sully_Dully755","1111111865","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamayel","a","mcclarnon","hmcclarnon","hmcclarnon@chs.com","60 Greengrow Blvd.","Decatur","30034","AL","USA","IT","Sully_Dully756","1111111866","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamaz","a","mcclarrie","hmcclarrie","hmcclarrie@chs.com","124 Drainbow Rd.","Dunwoody","30030","NC","USA","Marketing","Sully_Dully757","1111111867","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambartsum","a","mcclarty","hmcclarty","hmcclarty@chs.com","60 Greengrow Blvd.","Decatur","30035","NC","USA","Marketing","Sully_Dully758","1111111868","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambaugh","a","mcclary","hmcclary","hmcclary@chs.com","123 Rainbow Dr.","Decatur","30035","GA","USA","Marketing","Sully_Dully759","1111111869","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamberg","a","mcclaskey","hmcclaskey","hmcclaskey@chs.com","124 Drainbow Rd.","Atlanta","30035","GA","USA","Marketing","Sully_Dully760","1111111870","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambers","a","mcclatcher","hmcclatcher","hmcclatcher@chs.com","124 Drainbow Rd.","Decatur","30035","GA","USA","Sales","Sully_Dully761","1111111871","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambley","a","mcclatchey","hmcclatchey","hmcclatchey@chs.com","124 Drainbow Rd.","Dunwoody","30035","GA","USA","Sales","Sully_Dully762","1111111872","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamblin","a","paup","hpaup","hpaup@chs.com","124 Drainbow Rd.","Decatur","30034","AL","USA","Sales","Sully_Dully763","1111111873","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambrick","a","pausch","hpausch","hpausch@chs.com","123 Rainbow Dr.","Decatur","30035","GA","USA","IT","Sully_Dully764","1111111874","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamburger","a","paustian","hpaustian","hpaustian@chs.com","60 Greengrow Blvd.","Atlanta","30035","NC","USA","Marketing","Sully_Dully765","1111111875","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamby","a","pautauros","hpautauros","hpautauros@chs.com","124 Drainbow Rd.","Dunwoody","30035","AL","USA","Sales","Sully_Dully766","1111111876","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hambyjr","a","pautler","hpautler","hpautler@chs.com","124 Drainbow Rd.","Dunwoody","30030","AL","USA","Sales","Sully_Dully767","1111111877","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamd","a","pautlitz","hpautlitz","hpautlitz@chs.com","60 Greengrow Blvd.","Dunwoody","30035","GA","USA","IT","Sully_Dully768","1111111878","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamda","a","pautz","hpautz","hpautz@chs.com","60 Greengrow Blvd.","Decatur","30034","GA","USA","Marketing","Sully_Dully769","1111111879","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdaan","a","pauza","hpauza","hpauza@chs.com","124 Drainbow Rd.","Decatur","30035","NC","USA","Sales","Sully_Dully770","1111111880","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdah","a","pav","hpav","hpav@chs.com","60 Greengrow Blvd.","Dunwoody","30030","GA","USA","IT","Sully_Dully771","1111111881","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdan","a","pava-valderrama","hpava-valderrama","hpava-valderrama@chs.com","60 Greengrow Blvd.","Atlanta","30035","GA","USA","IT","Sully_Dully772","1111111882","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdi","a","pavan","hpavan","hpavan@chs.com","124 Drainbow Rd.","Decatur","30030","AL","USA","IT","Sully_Dully773","1111111883","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdia","a","pavano","hpavano","hpavano@chs.com","123 Rainbow Dr.","Dunwoody","30034","AL","USA","Sales","Sully_Dully774","1111111884","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdija","a","pavao","hpavao","hpavao@chs.com","124 Drainbow Rd.","Decatur","30035","GA","USA","Marketing","Sully_Dully775","1111111885","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdiye","a","paveglio","hpaveglio","hpaveglio@chs.com","124 Drainbow Rd.","Atlanta","30034","GA","USA","Sales","Sully_Dully776","1111111886","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdo","a","pavek","hpavek","hpavek@chs.com","123 Rainbow Dr.","Atlanta","30030","NC","USA","Sales","Sully_Dully777","1111111887","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamdy","a","pavel","hpavel","hpavel@chs.com","123 Rainbow Dr.","Decatur","30034","NC","USA","IT","Sully_Dully778","1111111888","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamed","a","pavelec","hpavelec","hpavelec@chs.com","123 Rainbow Dr.","Decatur","30035","GA","USA","Sales","Sully_Dully779","1111111889","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameda","a","pavelich","hpavelich","hpavelich@chs.com","123 Rainbow Dr.","Dunwoody","30034","GA","USA","IT","Sully_Dully780","1111111890","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameed","a","pavelka","hpavelka","hpavelka@chs.com","123 Rainbow Dr.","Decatur","30034","GA","USA","IT","Sully_Dully781","1111111891","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameeda","a","pavelko","hpavelko","hpavelko@chs.com","124 Drainbow Rd.","Decatur","30035","NC","USA","IT","Sully_Dully782","1111111892","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameedah","a","pavella","hpavella","hpavella@chs.com","124 Drainbow Rd.","Decatur","30030","AL","USA","Marketing","Sully_Dully783","1111111893","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameedio","a","pavelski","hpavelski","hpavelski@chs.com","124 Drainbow Rd.","Decatur","30035","NC","USA","Sales","Sully_Dully784","1111111894","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameem","a","paventi","hpaventi","hpaventi@chs.com","124 Drainbow Rd.","Decatur","30030","GA","USA","Marketing","Sully_Dully785","1111111895","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hameen","a","pavese","hpavese","hpavese@chs.com","124 Drainbow Rd.","Dunwoody","30034","GA","USA","Sales","Sully_Dully786","1111111896","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamel","a","pavesi","hpavesi","hpavesi@chs.com","124 Drainbow Rd.","Decatur","30030","AL","USA","IT","Sully_Dully787","1111111897","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamelin","a","pavey","hpavey","hpavey@chs.com","124 Drainbow Rd.","Atlanta","30035","NC","USA","Marketing","Sully_Dully788","1111111898","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hament","a","pavi","hpavi","hpavi@chs.com","123 Rainbow Dr.","Dunwoody","30034","AL","USA","Marketing","Sully_Dully789","1111111899","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamer","a","pavia","hpavia","hpavia@chs.com","123 Rainbow Dr.","Dunwoody","30035","NC","USA","IT","Sully_Dully790","1111111900","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamera","a","pavich","hpavich","hpavich@chs.com","123 Rainbow Dr.","Decatur","30034","AL","USA","IT","Sully_Dully791","1111111901","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamet","a","pavick","hpavick","hpavick@chs.com","60 Greengrow Blvd.","Atlanta","30035","NC","USA","Sales","Sully_Dully792","1111111902","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamford","a","pavilus","hpavilus","hpavilus@chs.com","124 Drainbow Rd.","Decatur","30030","AL","USA","Marketing","Sully_Dully793","1111111903","Marketing","CHS","OU=Marketing,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamforrd","a","paviol","hpaviol","hpaviol@chs.com","123 Rainbow Dr.","Dunwoody","30034","AL","USA","IT","Sully_Dully794","1111111904","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamfurd","a","paviolitis","hpaviolitis","hpaviolitis@chs.com","60 Greengrow Blvd.","Dunwoody","30035","NC","USA","IT","Sully_Dully795","1111111905","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hami","a","pavis","hpavis","hpavis@chs.com","124 Drainbow Rd.","Dunwoody","30035","GA","USA","IT","Sully_Dully796","1111111906","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamid","a","pavish","hpavish","hpavish@chs.com","124 Drainbow Rd.","Decatur","30035","GA","USA","IT","Sully_Dully797","1111111907","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamida","a","pavitra","hpavitra","hpavitra@chs.com","124 Drainbow Rd.","Dunwoody","30035","AL","USA","Sales","Sully_Dully798","1111111908","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamidah","a","pavlac","hpavlac","hpavlac@chs.com","60 Greengrow Blvd.","Atlanta","30034","GA","USA","IT","Sully_Dully799","1111111909","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamide","a","pavlak","hpavlak","hpavlak@chs.com","123 Rainbow Dr.","Atlanta","30034","GA","USA","Sales","Sully_Dully800","1111111910","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamideh","a","pavlakovich","hpavlakovich","hpavlakovich@chs.com","60 Greengrow Blvd.","Decatur","30035","AL","USA","IT","Sully_Dully801","1111111911","IT","CHS","OU=IT,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamidiye","a","pavlas","hpavlas","hpavlas@chs.com","124 Drainbow Rd.","Decatur","30034","GA","USA","Sales","Sully_Dully802","1111111912","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamidollah","a","pavlat","hpavlat","hpavlat@chs.com","124 Drainbow Rd.","Decatur","30030","NC","USA","Sales","Sully_Dully803","1111111913","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamidou","a","pavletic","hpavletic","hpavletic@chs.com","60 Greengrow Blvd.","Decatur","30030","NC","USA","Sales","Sully_Dully804","1111111914","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
"hamidullah","a","pavlica","hpavlica","hpavlica@chs.com","60 Greengrow Blvd.","Dunwoody","30030","GA","USA","Sales","Sully_Dully805","1111111915","Sales","CHS","OU=Sales,OU=NewUsers,DC=CHS,DC=LOCAL"
